# mRange,cKinked,Period
3.189534712925434334e+00,1.205278189662127408e+00,1.000000000000000000e+00
3.199534712925434121e+00,1.206503350925989704e+00,1.000000000000000000e+00
3.209534712925433908e+00,1.207724386181393106e+00,1.000000000000000000e+00
3.219534712925434583e+00,1.208945421436796730e+00,1.000000000000000000e+00
3.229534712925434370e+00,1.210166456692200354e+00,1.000000000000000000e+00
3.239534712925434157e+00,1.211387491947603756e+00,1.000000000000000000e+00
3.249534712925433944e+00,1.212608527203007380e+00,1.000000000000000000e+00
3.259534712925434619e+00,1.213829562458411004e+00,1.000000000000000000e+00
3.269534712925434405e+00,1.215050597713814629e+00,1.000000000000000000e+00
3.279534712925434192e+00,1.216271632969218253e+00,1.000000000000000000e+00
3.289534712925433979e+00,1.217492668224621877e+00,1.000000000000000000e+00
3.299534712925434654e+00,1.218713703480025501e+00,1.000000000000000000e+00
3.309534712925434441e+00,1.219934738735428903e+00,1.000000000000000000e+00
3.319534712925434228e+00,1.221155773990832305e+00,1.000000000000000000e+00
3.329534712925434015e+00,1.222376809246235929e+00,1.000000000000000000e+00
3.339534712925434690e+00,1.223597844501639775e+00,1.000000000000000000e+00
3.349534712925434476e+00,1.224818879757043177e+00,1.000000000000000000e+00
3.359534712925434263e+00,1.226039915012446802e+00,1.000000000000000000e+00
3.369534712925434050e+00,1.227260950267850426e+00,1.000000000000000000e+00
3.379534712925434725e+00,1.228481985523254050e+00,1.000000000000000000e+00
3.389534712925434512e+00,1.229703020778657674e+00,1.000000000000000000e+00
3.399534712925434299e+00,1.230924056034061298e+00,1.000000000000000000e+00
3.409534712925434086e+00,1.232145091289464700e+00,1.000000000000000000e+00
3.419534712925434761e+00,1.233366126544868324e+00,1.000000000000000000e+00
3.429534712925434548e+00,1.234587161800271948e+00,1.000000000000000000e+00
3.439534712925434334e+00,1.235808197055675350e+00,1.000000000000000000e+00
3.449534712925434121e+00,1.237029232311078975e+00,1.000000000000000000e+00
3.459534712925434796e+00,1.238250267566482599e+00,1.000000000000000000e+00
3.469534712925434583e+00,1.239471302821886223e+00,1.000000000000000000e+00
3.479534712925434370e+00,1.240692338077289847e+00,1.000000000000000000e+00
3.489534712925434157e+00,1.241913373332693249e+00,1.000000000000000000e+00
3.499534712925434832e+00,1.243134408588097095e+00,1.000000000000000000e+00
3.509534712925434619e+00,1.244355443843500719e+00,1.000000000000000000e+00
3.519534712925434405e+00,1.245568928390740959e+00,1.000000000000000000e+00
3.529534712925435080e+00,1.246765297145307372e+00,1.000000000000000000e+00
3.539534712925434867e+00,1.247961665899873784e+00,1.000000000000000000e+00
3.549534712925434654e+00,1.249158034654440197e+00,1.000000000000000000e+00
3.559534712925434441e+00,1.250354403409006387e+00,1.000000000000000000e+00
3.569534712925434228e+00,1.251550772163572800e+00,1.000000000000000000e+00
3.579534712925434903e+00,1.252747140918138991e+00,1.000000000000000000e+00
3.589534712925434690e+00,1.253943509672705403e+00,1.000000000000000000e+00
3.599534712925434476e+00,1.255139878427272038e+00,1.000000000000000000e+00
3.609534712925435151e+00,1.256336247181838228e+00,1.000000000000000000e+00
3.619534712925434938e+00,1.257532615936404641e+00,1.000000000000000000e+00
3.629534712925434725e+00,1.258728984690971053e+00,1.000000000000000000e+00
3.639534712925434512e+00,1.259925353445537466e+00,1.000000000000000000e+00
3.649534712925434299e+00,1.261121722200103878e+00,1.000000000000000000e+00
3.659534712925434974e+00,1.262318090954670291e+00,1.000000000000000000e+00
3.669534712925434761e+00,1.263514459709236704e+00,1.000000000000000000e+00
3.679534712925434548e+00,1.264710828463802894e+00,1.000000000000000000e+00
3.689534712925435223e+00,1.265907197218369529e+00,1.000000000000000000e+00
3.699534712925435009e+00,1.267103565972935719e+00,1.000000000000000000e+00
3.709534712925434796e+00,1.268299934727501910e+00,1.000000000000000000e+00
3.719534712925434583e+00,1.269496303482068544e+00,1.000000000000000000e+00
3.729534712925434370e+00,1.270692672236634735e+00,1.000000000000000000e+00
3.739534712925435045e+00,1.271889040991201147e+00,1.000000000000000000e+00
3.749534712925434832e+00,1.273085409745767560e+00,1.000000000000000000e+00
3.759534712925434619e+00,1.274281778500333973e+00,1.000000000000000000e+00
3.769534712925435294e+00,1.275478147254900385e+00,1.000000000000000000e+00
3.779534712925435080e+00,1.276674516009466576e+00,1.000000000000000000e+00
3.789534712925434867e+00,1.277870884764032988e+00,1.000000000000000000e+00
3.799534712925434654e+00,1.279067253518599401e+00,1.000000000000000000e+00
3.809534712925434441e+00,1.280263622273165813e+00,1.000000000000000000e+00
3.819534712925435116e+00,1.281459991027732226e+00,1.000000000000000000e+00
3.829534712925434903e+00,1.282656359782298416e+00,1.000000000000000000e+00
3.839534712925434690e+00,1.283852728536864829e+00,1.000000000000000000e+00
3.849534712925435365e+00,1.285049097291431242e+00,1.000000000000000000e+00
3.859534712925435151e+00,1.286245466045997654e+00,1.000000000000000000e+00
3.869534712925434938e+00,1.287441834800564067e+00,1.000000000000000000e+00
3.879534712925434725e+00,1.288638203555130257e+00,1.000000000000000000e+00
3.889534712925434512e+00,1.289829782983559436e+00,1.000000000000000000e+00
3.899534712925435187e+00,1.291004923635586943e+00,1.000000000000000000e+00
3.909534712925434974e+00,1.292180064287614449e+00,1.000000000000000000e+00
3.919534712925434761e+00,1.293355204939642178e+00,1.000000000000000000e+00
3.929534712925435436e+00,1.294530345591669684e+00,1.000000000000000000e+00
3.939534712925435223e+00,1.295705486243697191e+00,1.000000000000000000e+00
3.949534712925435009e+00,1.296880626895724697e+00,1.000000000000000000e+00
3.959534712925434796e+00,1.298055767547752204e+00,1.000000000000000000e+00
3.969534712925434583e+00,1.299230908199779932e+00,1.000000000000000000e+00
3.979534712925435258e+00,1.300406048851807439e+00,1.000000000000000000e+00
3.989534712925435045e+00,1.301581189503835168e+00,1.000000000000000000e+00
3.999534712925434832e+00,1.302756330155862674e+00,1.000000000000000000e+00
4.009534712925435507e+00,1.303931470807890403e+00,1.000000000000000000e+00
4.019534712925435294e+00,1.305106611459917909e+00,1.000000000000000000e+00
4.029534712925435080e+00,1.306281752111945416e+00,1.000000000000000000e+00
4.039534712925434867e+00,1.307456892763973144e+00,1.000000000000000000e+00
4.049534712925434654e+00,1.308632033416000651e+00,1.000000000000000000e+00
4.059534712925435329e+00,1.309807174068028157e+00,1.000000000000000000e+00
4.069534712925435116e+00,1.310982314720055886e+00,1.000000000000000000e+00
4.079534712925434903e+00,1.312157455372083170e+00,1.000000000000000000e+00
4.089534712925435578e+00,1.313332596024110899e+00,1.000000000000000000e+00
4.099534712925435365e+00,1.314507736676138627e+00,1.000000000000000000e+00
4.109534712925435151e+00,1.315682877328166134e+00,1.000000000000000000e+00
4.119534712925434938e+00,1.316858017980193640e+00,1.000000000000000000e+00
4.129534712925434725e+00,1.318033158632221369e+00,1.000000000000000000e+00
4.139534712925435400e+00,1.319208299284249097e+00,1.000000000000000000e+00
4.149534712925435187e+00,1.320383439936276382e+00,1.000000000000000000e+00
4.159534712925434974e+00,1.321558580588304110e+00,1.000000000000000000e+00
4.169534712925435649e+00,1.322733721240331617e+00,1.000000000000000000e+00
4.179534712925435436e+00,1.323908861892359123e+00,1.000000000000000000e+00
4.189534712925435223e+00,1.325084002544386852e+00,1.000000000000000000e+00
4.199534712925435009e+00,1.326259143196414358e+00,1.000000000000000000e+00
4.209534712925434796e+00,1.327434283848441865e+00,1.000000000000000000e+00
4.219534712925435471e+00,1.328609424500469594e+00,1.000000000000000000e+00
4.229534712925435258e+00,1.329784565152497322e+00,1.000000000000000000e+00
4.239534712925435045e+00,1.330959705804524829e+00,1.000000000000000000e+00
4.249534712925435720e+00,1.332134846456552335e+00,1.000000000000000000e+00
4.259534712925435507e+00,1.333309987108579842e+00,1.000000000000000000e+00
4.269534712925435294e+00,1.334485127760607348e+00,1.000000000000000000e+00
4.279534712925435080e+00,1.335660268412635077e+00,1.000000000000000000e+00
4.289534712925434867e+00,1.336835409064662583e+00,1.000000000000000000e+00
4.299534712925435542e+00,1.338010549716690090e+00,1.000000000000000000e+00
4.309534712925435329e+00,1.339185690368717818e+00,1.000000000000000000e+00
4.319534712925435116e+00,1.340347293318822075e+00,1.000000000000000000e+00
4.329534712925435791e+00,1.341504378914648132e+00,1.000000000000000000e+00
4.339534712925435578e+00,1.342661464510474190e+00,1.000000000000000000e+00
4.349534712925435365e+00,1.343818550106300469e+00,1.000000000000000000e+00
4.359534712925435151e+00,1.344975635702126304e+00,1.000000000000000000e+00
4.369534712925434938e+00,1.346132721297952362e+00,1.000000000000000000e+00
4.379534712925435613e+00,1.347289806893778641e+00,1.000000000000000000e+00
4.389534712925435400e+00,1.348446892489604476e+00,1.000000000000000000e+00
4.399534712925435187e+00,1.349603978085430755e+00,1.000000000000000000e+00
4.409534712925435862e+00,1.350761063681256813e+00,1.000000000000000000e+00
4.419534712925435649e+00,1.351918149277082648e+00,1.000000000000000000e+00
4.429534712925435436e+00,1.353075234872908927e+00,1.000000000000000000e+00
4.439534712925435223e+00,1.354232320468734985e+00,1.000000000000000000e+00
4.449534712925435009e+00,1.355389406064560820e+00,1.000000000000000000e+00
4.459534712925435684e+00,1.356546491660387321e+00,1.000000000000000000e+00
4.469534712925435471e+00,1.357703577256213157e+00,1.000000000000000000e+00
4.479534712925435258e+00,1.358860662852039214e+00,1.000000000000000000e+00
4.489534712925435933e+00,1.360017748447865493e+00,1.000000000000000000e+00
4.499534712925435720e+00,1.361174834043691551e+00,1.000000000000000000e+00
4.509534712925435507e+00,1.362331919639517386e+00,1.000000000000000000e+00
4.519534712925435294e+00,1.363489005235343443e+00,1.000000000000000000e+00
4.529534712925435080e+00,1.364646090831169500e+00,1.000000000000000000e+00
4.539534712925435755e+00,1.365803176426995780e+00,1.000000000000000000e+00
4.549534712925435542e+00,1.366960262022821837e+00,1.000000000000000000e+00
4.559534712925435329e+00,1.368117347618647894e+00,1.000000000000000000e+00
4.569534712925436004e+00,1.369274433214473952e+00,1.000000000000000000e+00
4.579534712925435791e+00,1.370431518810300009e+00,1.000000000000000000e+00
4.589534712925435578e+00,1.371588604406126066e+00,1.000000000000000000e+00
4.599534712925435365e+00,1.372745690001952124e+00,1.000000000000000000e+00
4.609534712925435151e+00,1.373902775597778181e+00,1.000000000000000000e+00
4.619534712925435826e+00,1.375059861193604460e+00,1.000000000000000000e+00
4.629534712925435613e+00,1.376216946789430295e+00,1.000000000000000000e+00
4.639534712925435400e+00,1.377374032385256353e+00,1.000000000000000000e+00
4.649534712925436075e+00,1.378531117981082632e+00,1.000000000000000000e+00
4.659534712925435862e+00,1.379688203576908689e+00,1.000000000000000000e+00
4.669534712925435649e+00,1.380845289172734525e+00,1.000000000000000000e+00
4.679534712925435436e+00,1.382002374768560804e+00,1.000000000000000000e+00
4.689534712925435223e+00,1.383159460364386861e+00,1.000000000000000000e+00
4.699534712925435898e+00,1.384316545960213141e+00,1.000000000000000000e+00
4.709534712925435684e+00,1.385473631556038976e+00,1.000000000000000000e+00
4.719534712925435471e+00,1.386630717151865255e+00,1.000000000000000000e+00
4.729534712925436146e+00,1.387787802747691313e+00,1.000000000000000000e+00
4.739534712925435933e+00,1.388944888343517370e+00,1.000000000000000000e+00
4.749534712925435720e+00,1.390101973939343427e+00,1.000000000000000000e+00
4.759534712925435507e+00,1.391259059535169262e+00,1.000000000000000000e+00
4.769534712925435294e+00,1.392416145130995542e+00,1.000000000000000000e+00
4.779534712925435969e+00,1.393573230726821599e+00,1.000000000000000000e+00
4.789534712925435755e+00,1.394730316322647656e+00,1.000000000000000000e+00
4.799534712925435542e+00,1.395887401918473714e+00,1.000000000000000000e+00
4.809534712925436217e+00,1.397032071966091138e+00,1.000000000000000000e+00
4.819534712925436004e+00,1.398173920924146607e+00,1.000000000000000000e+00
4.829534712925435791e+00,1.399315769882202076e+00,1.000000000000000000e+00
4.839534712925435578e+00,1.400457618840257767e+00,1.000000000000000000e+00
4.849534712925435365e+00,1.401599467798313015e+00,1.000000000000000000e+00
4.859534712925436040e+00,1.402741316756368706e+00,1.000000000000000000e+00
4.869534712925435826e+00,1.403883165714424175e+00,1.000000000000000000e+00
4.879534712925435613e+00,1.405025014672479644e+00,1.000000000000000000e+00
4.889534712925436288e+00,1.406166863630535335e+00,1.000000000000000000e+00
4.899534712925436075e+00,1.407308712588590804e+00,1.000000000000000000e+00
4.909534712925435862e+00,1.408450561546646274e+00,1.000000000000000000e+00
4.919534712925435649e+00,1.409592410504701743e+00,1.000000000000000000e+00
4.929534712925435436e+00,1.410734259462757212e+00,1.000000000000000000e+00
4.939534712925436111e+00,1.411876108420813125e+00,1.000000000000000000e+00
4.949534712925435898e+00,1.413017957378868594e+00,1.000000000000000000e+00
4.959534712925435684e+00,1.414159806336923619e+00,1.000000000000000000e+00
4.969534712925436359e+00,1.415301655294979533e+00,1.000000000000000000e+00
4.979534712925436146e+00,1.416443504253035002e+00,1.000000000000000000e+00
4.989534712925435933e+00,1.417585353211090693e+00,1.000000000000000000e+00
4.999534712925435720e+00,1.418727202169146162e+00,1.000000000000000000e+00
5.009534712925435507e+00,1.419869051127201409e+00,1.000000000000000000e+00
5.019534712925436182e+00,1.421010900085257100e+00,1.000000000000000000e+00
5.029534712925435969e+00,1.422152749043312792e+00,1.000000000000000000e+00
5.039534712925435755e+00,1.423294598001368261e+00,1.000000000000000000e+00
5.049534712925436430e+00,1.424436446959423730e+00,1.000000000000000000e+00
5.059534712925436217e+00,1.425578295917479199e+00,1.000000000000000000e+00
5.069534712925436004e+00,1.426720144875534668e+00,1.000000000000000000e+00
5.079534712925435791e+00,1.427861993833590359e+00,1.000000000000000000e+00
5.089534712925435578e+00,1.429003842791645829e+00,1.000000000000000000e+00
5.099534712925436253e+00,1.430145691749701520e+00,1.000000000000000000e+00
5.109534712925436040e+00,1.431287540707756989e+00,1.000000000000000000e+00
5.119534712925435826e+00,1.432429389665812458e+00,1.000000000000000000e+00
5.129534712925436502e+00,1.433571238623867927e+00,1.000000000000000000e+00
5.139534712925436288e+00,1.434713087581923396e+00,1.000000000000000000e+00
5.149534712925436075e+00,1.435854936539979088e+00,1.000000000000000000e+00
5.159534712925435862e+00,1.436996785498034557e+00,1.000000000000000000e+00
5.169534712925435649e+00,1.438138634456090026e+00,1.000000000000000000e+00
5.179534712925436324e+00,1.439280483414145717e+00,1.000000000000000000e+00
5.189534712925436111e+00,1.440422332372201186e+00,1.000000000000000000e+00
5.199534712925435898e+00,1.441564181330256655e+00,1.000000000000000000e+00
5.209534712925436573e+00,1.442706030288312347e+00,1.000000000000000000e+00
5.219534712925436359e+00,1.443847879246367594e+00,1.000000000000000000e+00
5.229534712925436146e+00,1.444989728204423285e+00,1.000000000000000000e+00
5.239534712925435933e+00,1.446131577162478976e+00,1.000000000000000000e+00
5.249534712925435720e+00,1.447273426120534223e+00,1.000000000000000000e+00
5.259534712925436395e+00,1.448415275078589914e+00,1.000000000000000000e+00
5.269534712925436182e+00,1.449557124036645384e+00,1.000000000000000000e+00
5.279534712925435969e+00,1.450698972994700853e+00,1.000000000000000000e+00
5.289534712925436644e+00,1.451840821952756544e+00,1.000000000000000000e+00
5.299534712925436430e+00,1.452982670910812013e+00,1.000000000000000000e+00
5.309534712925436217e+00,1.454124519868867482e+00,1.000000000000000000e+00
5.319534712925436004e+00,1.455266368826923173e+00,1.000000000000000000e+00
5.329534712925435791e+00,1.456408217784978421e+00,1.000000000000000000e+00
5.339534712925436466e+00,1.457550066743034112e+00,1.000000000000000000e+00
5.349534712925436253e+00,1.458691915701089803e+00,1.000000000000000000e+00
5.359534712925436040e+00,1.459833764659145272e+00,1.000000000000000000e+00
5.369534712925436715e+00,1.460974351855231168e+00,1.000000000000000000e+00
5.379534712925436502e+00,1.462103442329999226e+00,1.000000000000000000e+00
5.389534712925436288e+00,1.463232532804767505e+00,1.000000000000000000e+00
5.399534712925436075e+00,1.464361623279536007e+00,1.000000000000000000e+00
5.409534712925435862e+00,1.465490713754303842e+00,1.000000000000000000e+00
5.419534712925436537e+00,1.466619804229072344e+00,1.000000000000000000e+00
5.429534712925436324e+00,1.467748894703840623e+00,1.000000000000000000e+00
5.439534712925436111e+00,1.468877985178608681e+00,1.000000000000000000e+00
5.449534712925436786e+00,1.470007075653376960e+00,1.000000000000000000e+00
5.459534712925436573e+00,1.471136166128145017e+00,1.000000000000000000e+00
5.469534712925436359e+00,1.472265256602913297e+00,1.000000000000000000e+00
5.479534712925436146e+00,1.473394347077681577e+00,1.000000000000000000e+00
5.489534712925435933e+00,1.474523437552449856e+00,1.000000000000000000e+00
5.499534712925436608e+00,1.475652528027218136e+00,1.000000000000000000e+00
5.509534712925436395e+00,1.476781618501986415e+00,1.000000000000000000e+00
5.519534712925436182e+00,1.477910708976754472e+00,1.000000000000000000e+00
5.529534712925436857e+00,1.479039799451522752e+00,1.000000000000000000e+00
5.539534712925436644e+00,1.480168889926290809e+00,1.000000000000000000e+00
5.549534712925436430e+00,1.481297980401059089e+00,1.000000000000000000e+00
5.559534712925436217e+00,1.482427070875827368e+00,1.000000000000000000e+00
5.569534712925436004e+00,1.483556161350595648e+00,1.000000000000000000e+00
5.579534712925436679e+00,1.484685251825363927e+00,1.000000000000000000e+00
5.589534712925436466e+00,1.485814342300132207e+00,1.000000000000000000e+00
5.599534712925436253e+00,1.486943432774900264e+00,1.000000000000000000e+00
5.609534712925436928e+00,1.488072523249668544e+00,1.000000000000000000e+00
5.619534712925436715e+00,1.489201613724436601e+00,1.000000000000000000e+00
5.629534712925436502e+00,1.490330704199204881e+00,1.000000000000000000e+00
5.639534712925436288e+00,1.491459794673973160e+00,1.000000000000000000e+00
5.649534712925436075e+00,1.492588885148741440e+00,1.000000000000000000e+00
5.659534712925436750e+00,1.493717975623509719e+00,1.000000000000000000e+00
5.669534712925436537e+00,1.494847066098277999e+00,1.000000000000000000e+00
5.679534712925436324e+00,1.495976156573046278e+00,1.000000000000000000e+00
5.689534712925436999e+00,1.497105247047814558e+00,1.000000000000000000e+00
5.699534712925436786e+00,1.498234337522582615e+00,1.000000000000000000e+00
5.709534712925436573e+00,1.499363427997350673e+00,1.000000000000000000e+00
5.719534712925436359e+00,1.500492518472118952e+00,1.000000000000000000e+00
5.729534712925436146e+00,1.501621608946887232e+00,1.000000000000000000e+00
5.739534712925436821e+00,1.502750699421655511e+00,1.000000000000000000e+00
5.749534712925436608e+00,1.503879789896423791e+00,1.000000000000000000e+00
5.759534712925436395e+00,1.505008880371191848e+00,1.000000000000000000e+00
5.769534712925437070e+00,1.506137970845960350e+00,1.000000000000000000e+00
5.779534712925436857e+00,1.507267061320728407e+00,1.000000000000000000e+00
5.789534712925436644e+00,1.508396151795496687e+00,1.000000000000000000e+00
5.799534712925436430e+00,1.509525242270264744e+00,1.000000000000000000e+00
5.809534712925436217e+00,1.510654332745033024e+00,1.000000000000000000e+00
5.819534712925436892e+00,1.511783423219801303e+00,1.000000000000000000e+00
5.829534712925436679e+00,1.512912513694569583e+00,1.000000000000000000e+00
5.839534712925436466e+00,1.514041604169337862e+00,1.000000000000000000e+00
5.849534712925437141e+00,1.515170694644106142e+00,1.000000000000000000e+00
5.859534712925436928e+00,1.516299785118874421e+00,1.000000000000000000e+00
5.869534712925436715e+00,1.517428875593642479e+00,1.000000000000000000e+00
5.879534712925436502e+00,1.518557966068410536e+00,1.000000000000000000e+00
5.889534712925436288e+00,1.519687056543178816e+00,1.000000000000000000e+00
5.899534712925436963e+00,1.520816147017947095e+00,1.000000000000000000e+00
5.909534712925436750e+00,1.521945237492715375e+00,1.000000000000000000e+00
5.919534712925436537e+00,1.523074327967483654e+00,1.000000000000000000e+00
5.929534712925437212e+00,1.524203418442251934e+00,1.000000000000000000e+00
5.939534712925436999e+00,1.525332508917020213e+00,1.000000000000000000e+00
5.949534712925436786e+00,1.526461599391788271e+00,1.000000000000000000e+00
5.959534712925436573e+00,1.527590689866556328e+00,1.000000000000000000e+00
5.969534712925436359e+00,1.528719780341324608e+00,1.000000000000000000e+00
5.979534712925437034e+00,1.529848870816093109e+00,1.000000000000000000e+00
5.989534712925436821e+00,1.530977961290861167e+00,1.000000000000000000e+00
5.999534712925436608e+00,1.532107051765629446e+00,1.000000000000000000e+00
6.009534712925437283e+00,1.533236142240397726e+00,1.000000000000000000e+00
6.019534712925437070e+00,1.534365232715165783e+00,1.000000000000000000e+00
6.029534712925436857e+00,1.535494323189934063e+00,1.000000000000000000e+00
6.039534712925436644e+00,1.536613102356862326e+00,1.000000000000000000e+00
6.049534712925436430e+00,1.537731309335162777e+00,1.000000000000000000e+00
6.059534712925437105e+00,1.538849516313463672e+00,1.000000000000000000e+00
6.069534712925436892e+00,1.539967723291764123e+00,1.000000000000000000e+00
6.079534712925436679e+00,1.541085930270065019e+00,1.000000000000000000e+00
6.089534712925437354e+00,1.542204137248365470e+00,1.000000000000000000e+00
6.099534712925437141e+00,1.543322344226666365e+00,1.000000000000000000e+00
6.109534712925436928e+00,1.544440551204967038e+00,1.000000000000000000e+00
6.119534712925436715e+00,1.545558758183267489e+00,1.000000000000000000e+00
6.129534712925436502e+00,1.546676965161568162e+00,1.000000000000000000e+00
6.139534712925437177e+00,1.547795172139869058e+00,1.000000000000000000e+00
6.149534712925436963e+00,1.548913379118169509e+00,1.000000000000000000e+00
6.159534712925436750e+00,1.550031586096470404e+00,1.000000000000000000e+00
6.169534712925437425e+00,1.551149793074771077e+00,1.000000000000000000e+00
6.179534712925437212e+00,1.552268000053071528e+00,1.000000000000000000e+00
6.189534712925436999e+00,1.553386207031372201e+00,1.000000000000000000e+00
6.199534712925436786e+00,1.554504414009673097e+00,1.000000000000000000e+00
6.209534712925436573e+00,1.555622620987973770e+00,1.000000000000000000e+00
6.219534712925437248e+00,1.556740827966274443e+00,1.000000000000000000e+00
6.229534712925437034e+00,1.557859034944575116e+00,1.000000000000000000e+00
6.239534712925436821e+00,1.558977241922875789e+00,1.000000000000000000e+00
6.249534712925437496e+00,1.560095448901176685e+00,1.000000000000000000e+00
6.259534712925437283e+00,1.561213655879477136e+00,1.000000000000000000e+00
6.269534712925437070e+00,1.562331862857777809e+00,1.000000000000000000e+00
6.279534712925436857e+00,1.563450069836078482e+00,1.000000000000000000e+00
6.289534712925436644e+00,1.564568276814378933e+00,1.000000000000000000e+00
6.299534712925437319e+00,1.565686483792680050e+00,1.000000000000000000e+00
6.309534712925437105e+00,1.566804690770980724e+00,1.000000000000000000e+00
6.319534712925436892e+00,1.567922897749280953e+00,1.000000000000000000e+00
6.329534712925437567e+00,1.569041104727582070e+00,1.000000000000000000e+00
6.339534712925437354e+00,1.570159311705882743e+00,1.000000000000000000e+00
6.349534712925437141e+00,1.571277518684182972e+00,1.000000000000000000e+00
6.359534712925436928e+00,1.572395725662483867e+00,1.000000000000000000e+00
6.369534712925436715e+00,1.573513932640784541e+00,1.000000000000000000e+00
6.379534712925437390e+00,1.574632139619085436e+00,1.000000000000000000e+00
6.389534712925437177e+00,1.575750346597386109e+00,1.000000000000000000e+00
6.399534712925436963e+00,1.576868553575686782e+00,1.000000000000000000e+00
6.409534712925437638e+00,1.577986760553987455e+00,1.000000000000000000e+00
6.419534712925437425e+00,1.579104967532288128e+00,1.000000000000000000e+00
6.429534712925437212e+00,1.580223174510588802e+00,1.000000000000000000e+00
6.439534712925436999e+00,1.581341381488889475e+00,1.000000000000000000e+00
6.449534712925436786e+00,1.582459588467190148e+00,1.000000000000000000e+00
6.459534712925437461e+00,1.583577795445490821e+00,1.000000000000000000e+00
6.469534712925437248e+00,1.584696002423791494e+00,1.000000000000000000e+00
6.479534712925437034e+00,1.585814209402092168e+00,1.000000000000000000e+00
6.489534712925437709e+00,1.586932416380392841e+00,1.000000000000000000e+00
6.499534712925437496e+00,1.588050623358693514e+00,1.000000000000000000e+00
6.509534712925437283e+00,1.589168830336994187e+00,1.000000000000000000e+00
6.519534712925437070e+00,1.590287037315294860e+00,1.000000000000000000e+00
6.529534712925436857e+00,1.591405244293595533e+00,1.000000000000000000e+00
6.539534712925437532e+00,1.592523451271896207e+00,1.000000000000000000e+00
6.549534712925437319e+00,1.593641658250196880e+00,1.000000000000000000e+00
6.559534712925437105e+00,1.594759865228497553e+00,1.000000000000000000e+00
6.569534712925437780e+00,1.595878072206798226e+00,1.000000000000000000e+00
6.579534712925437567e+00,1.596996279185098899e+00,1.000000000000000000e+00
6.589534712925437354e+00,1.598114486163399572e+00,1.000000000000000000e+00
6.599534712925437141e+00,1.599232693141700246e+00,1.000000000000000000e+00
6.609534712925436928e+00,1.600350900120000919e+00,1.000000000000000000e+00
6.619534712925437603e+00,1.601469107098301814e+00,1.000000000000000000e+00
6.629534712925437390e+00,1.602587314076602265e+00,1.000000000000000000e+00
6.639534712925437177e+00,1.603705521054902938e+00,1.000000000000000000e+00
6.649534712925437852e+00,1.604823728033203611e+00,1.000000000000000000e+00
6.659534712925437638e+00,1.605941935011504507e+00,1.000000000000000000e+00
6.669534712925437425e+00,1.607060141989804958e+00,1.000000000000000000e+00
6.679534712925437212e+00,1.608178348968105631e+00,1.000000000000000000e+00
6.689534712925436999e+00,1.609296555946406304e+00,1.000000000000000000e+00
6.699534712925437674e+00,1.610414762924707199e+00,1.000000000000000000e+00
6.709534712925437461e+00,1.611532969903007650e+00,1.000000000000000000e+00
6.719534712925437248e+00,1.612651176881308546e+00,1.000000000000000000e+00
6.729534712925437923e+00,1.613769383859609219e+00,1.000000000000000000e+00
6.739534712925437709e+00,1.614887590837909892e+00,1.000000000000000000e+00
6.749534712925437496e+00,1.616005797816210343e+00,1.000000000000000000e+00
6.759534712925437283e+00,1.617124004794511016e+00,1.000000000000000000e+00
6.769534712925437070e+00,1.618242211772811912e+00,1.000000000000000000e+00
6.779534712925437745e+00,1.619360418751112585e+00,1.000000000000000000e+00
6.789534712925437532e+00,1.620478625729413258e+00,1.000000000000000000e+00
6.799534712925437319e+00,1.621596832707713709e+00,1.000000000000000000e+00
6.809534712925437994e+00,1.622712486942187615e+00,1.000000000000000000e+00
6.819534712925437780e+00,1.623821443249490848e+00,1.000000000000000000e+00
6.829534712925437567e+00,1.624930399556794525e+00,1.000000000000000000e+00
6.839534712925437354e+00,1.626039355864097757e+00,1.000000000000000000e+00
6.849534712925437141e+00,1.627148312171401212e+00,1.000000000000000000e+00
6.859534712925437816e+00,1.628257268478704667e+00,1.000000000000000000e+00
6.869534712925437603e+00,1.629366224786008344e+00,1.000000000000000000e+00
6.879534712925437390e+00,1.630475181093311798e+00,1.000000000000000000e+00
6.889534712925438065e+00,1.631584137400615253e+00,1.000000000000000000e+00
6.899534712925437852e+00,1.632693093707918930e+00,1.000000000000000000e+00
6.909534712925437638e+00,1.633802050015222163e+00,1.000000000000000000e+00
6.919534712925437425e+00,1.634911006322525395e+00,1.000000000000000000e+00
6.929534712925437212e+00,1.636019962629829072e+00,1.000000000000000000e+00
6.939534712925437887e+00,1.637128918937132527e+00,1.000000000000000000e+00
6.949534712925437674e+00,1.638237875244435982e+00,1.000000000000000000e+00
6.959534712925437461e+00,1.639346831551739214e+00,1.000000000000000000e+00
6.969534712925438136e+00,1.640455787859043113e+00,1.000000000000000000e+00
6.979534712925437923e+00,1.641564744166346346e+00,1.000000000000000000e+00
6.989534712925437709e+00,1.642673700473649578e+00,1.000000000000000000e+00
6.999534712925437496e+00,1.643782656780953255e+00,1.000000000000000000e+00
7.009534712925437283e+00,1.644891613088256710e+00,1.000000000000000000e+00
7.019534712925437958e+00,1.646000569395560165e+00,1.000000000000000000e+00
7.029534712925437745e+00,1.647109525702863619e+00,1.000000000000000000e+00
7.039534712925437532e+00,1.648218482010167074e+00,1.000000000000000000e+00
7.049534712925438207e+00,1.649327438317470751e+00,1.000000000000000000e+00
7.059534712925437994e+00,1.650436394624773984e+00,1.000000000000000000e+00
